scraped_at,region,property_type,transaction_type,title,price,price_display,currency,bedrooms,bathrooms,carpark,size_sqft,area,state,full_address,furnishing,seller_name,seller_type,listing_url
2026-05-29T18:38:19.083427+00:00,pahang,apartment,For Sale,Newly Refurbished Apartment in Fraser’s Hill for SALE,480000.0,"RM 480,000",MYR,2,2,,925,Bukit Fraser,Pahang,"Jalan Lady Maxwell, 49000 Bukit Fraser, Pahang",,,,https://www.mudah.my/newly-refurbished-apartment-in-fraser-s-hill-for-sale-113933953.htm
2026-05-29T18:36:23.569102+00:00,pahang,apartment,For Sale,For Rent Studio Apartment Indera Mahkota,250000.0,"RM 250,000",MYR,1,1,,465,Kuantan,Pahang,"Jalan IM 9/2, Bandar Indera Mahkota, 25200 Kuantan, Pahang",,,,https://www.mudah.my/for-rent-studio-apartment-indera-mahkota-113437962.htm
2026-05-29T18:30:59.079490+00:00,pahang,apartment,For Sale,Pangsapuri Pelangi Bentong High Floor Unit Renovated,258000.0,"RM 258,000",MYR,3,2,,893,Bentong,Pahang,"Jalan Gemilang Satu, Taman Gemilang, 28700 Bentong, Pahang",,,,https://www.mudah.my/pangsapuri-pelangi-bentong-high-floor-unit-renovated-113607402.htm
2026-05-29T18:30:08.914831+00:00,pahang,apartment,For Sale,"Genting View, Ramin Apartment Blk A,",450000.0,"RM 450,000",MYR,2,2,,936,Genting Highlands,Pahang,"Jalan Meranti, 69000 Genting Highlands, Pahang",,,,https://www.mudah.my/genting-view-ramin-apartment-blk-a-114437522.htm
2026-05-29T18:22:45.541572+00:00,pahang,apartment,For Sale,Swiss-Garden 1 Bedrooms Cityview Apartment,340000.0,"RM 340,000 per month",MYR,1,1,,460,Kuantan,Pahang,"Jalan Kuantan-Kemaman, Kampung Sungai Karang Pantai, 26100 Kuantan, Pahang",,,,https://www.mudah.my/swiss-garden-1-bedrooms-cityview-apartment-113734163.htm
2026-05-29T18:22:42.337254+00:00,pahang,apartment,For Sale,"Basic unit Silverpark Resort apartment, Bukit Fraser 850 sf FREEHOLD",350000.0,"RM 350,000",MYR,3,2,,850,Bukit Fraser,Pahang,"Jalan Lady Maxwell, 49000 Bukit Fraser, Pahang",,,,https://www.mudah.my/basic-unit-silverpark-resort-apartment-bukit-fraser-850-sf-freehold-113885398.htm
2026-05-29T04:00:34.070598+00:00,pahang,apartment,For Sale,For Sale - Studio Apartment Swiss Belhotel Kuantan (Sea View),350000.0,"RM 350,000",MYR,1,1,,409,Kuantan,Pahang,,,,,https://www.mudah.my/for-sale-studio-apartment-swiss-belhotel-kuantan-sea-view-114821038.htm
2026-05-29T04:00:33.410598+00:00,pahang,apartment,For Sale,Fajar 2 Apartment Ground Floor Basic Unit,185000.0,"RM 185,000",MYR,3,2,,763,Bentong,Pahang,"Jalan Perumahan, Taman Bentung Jaya, 28700 Bentong, Pahang",,,,https://www.mudah.my/fajar-2-apartment-ground-floor-basic-unit-114836280.htm
2026-05-29T04:00:32.449590+00:00,pahang,apartment,For Sale,Cheap!!! Genting Highlands Mawar Apartment 1151sf fully furnished,698000.0,"RM 698,000",MYR,3,2,,1151,Genting Highlands,Pahang,"Jalan Jati 2, Gohtong Jaya, 69000 Genting Highlands, Pahang",,,,https://www.mudah.my/cheap-genting-highlands-mawar-apartment-1151sf-fully-furnished-114278315.htm
2026-05-29T04:00:31.566590+00:00,pahang,apartment,For Sale,[SALE] Selesa Hillhomes 1 Bedroom Fully Furnished Apartment,170000.0,"RM 170,000",MYR,1,1,,523,Bentong,Pahang,,,,,https://www.mudah.my/sale-selesa-hillhomes-1-bedroom-fully-furnished-apartment-114291493.htm
2026-05-29T04:00:30.862586+00:00,pahang,apartment,For Sale,Investment Unit - Blue Valley 3 Room Apartment Below Market,338000.0,"RM 338,000",MYR,3,2,,896,Cameron Highlands,Pahang,"Jalan Blue Valley, Blue Valley, 39010 Cameron Highlands, Pahang",,,,https://www.mudah.my/investment-unit-blue-valley-3-room-apartment-below-market-114021946.htm
2026-05-29T04:00:30.515586+00:00,pahang,apartment,For Sale,"3 Room Apartments, Jln Abdul Aziz,Kuatan city Centre,Freehold.",160000.0,"RM 160,000",MYR,3,2,,1080,Kuantan,Pahang,,,,,https://www.mudah.my/3-room-apartments-jln-abdul-aziz-kuatan-city-centre-freehold-114860343.htm
2026-05-29T04:00:29.934585+00:00,pahang,apartment,For Sale,Selesa Hillhomes Apartment @ Bukit Tinggi Bentong For SALE!!!!,350000.0,"RM 350,000",MYR,3,2,,1225,Bentong,Pahang,,,,,https://www.mudah.my/selesa-hillhomes-apartment-bukit-tinggi-bentong-for-sale-114836930.htm
2026-05-29T04:00:29.263589+00:00,pahang,apartment,For Sale,NICE Swiss-Garden 2 Bedrooms Apartment,465000.0,"RM 465,000",MYR,2,2,,761,Kuantan,Pahang,"Jalan Kuantan-Kemaman, Kampung Sungai Karang Pantai, 26100 Kuantan, Pahang",,,,https://www.mudah.my/nice-swiss-garden-2-bedrooms-apartment-102116341.htm
2026-05-29T04:00:28.884579+00:00,pahang,apartment,For Sale,Apartment Sutravilla Beserah Kuantan Menghadap Pantai,240000.0,"RM 240,000",MYR,3,2,,808,Kuantan,Pahang,,,,,https://www.mudah.my/apartment-sutravilla-beserah-kuantan-menghadap-pantai-96967080.htm
2026-05-29T04:00:28.224577+00:00,pahang,apartment,For Sale,Apartment Near Cameron Centrum (ada Lift),355000.0,"RM 355,000",MYR,3,2,,1077,Cameron Highlands,Pahang,,,,,https://www.mudah.my/apartment-near-cameron-centrum-ada-lift-114348090.htm
2026-05-29T19:28:12.573246+00:00,pahang,bungalow,For Sale,[TERMURAH NEW & VACANT UNIT] Banglo Link Bukit Istana Kuantan,770000.0,"RM 770,000",MYR,4,4,,4521,Kuantan,Pahang,,,,,https://www.mudah.my/termurah-new-vacant-unit-banglo-link-bukit-istana-kuantan-113116146.htm
2026-05-29T19:28:12.006567+00:00,pahang,bungalow,For Sale,[JALAN KAKI KE PANTAI & RENOVATED KITCHEN] Banglo Taman Sg. Ular Jaya,550000.0,"RM 550,000",MYR,5,5,,5414,Kuantan,Pahang,[JALAN KAKI KE PANTAI & RENOVATED KITCHEN] Banglo Taman Sg. Ular Jaya,,,,https://www.mudah.my/jalan-kaki-ke-pantai-renovated-kitchen-banglo-taman-sg-ular-jaya-111897030.htm
2026-05-29T19:26:14.431822+00:00,pahang,bungalow,For Sale,Banglo suasana tenang,800000.0,"RM 800,000",MYR,6,5,,7590,Kuantan,Pahang,,,,,https://www.mudah.my/banglo-suasana-tenang-114839287.htm
2026-05-29T19:26:12.610807+00:00,pahang,bungalow,For Sale,Banglo indera mahkota 5 tanah luas hot area,840000.0,"RM 840,000",MYR,5,4,,7330,Kuantan,Pahang,,,,,https://www.mudah.my/banglo-indera-mahkota-5-tanah-luas-hot-area-114283380.htm
2026-05-29T19:26:12.225804+00:00,pahang,bungalow,For Sale,[FOR SALE] Banglo Setingkat di Kampung Gelugor Gambang,350000.0,"RM 350,000",MYR,3,2,,54450,Kuantan,Pahang,,,,,https://www.mudah.my/for-sale-banglo-setingkat-di-kampung-gelugor-gambang-114715666.htm
2026-05-29T19:26:11.823839+00:00,pahang,bungalow,For Sale,Banglo 2 tingkat taman bukit indah jerantut dlm bandar,580000.0,"RM 580,000",MYR,6,4,,4800,Jerantut,Pahang,,,,,https://www.mudah.my/banglo-2-tingkat-taman-bukit-indah-jerantut-dlm-bandar-113724349.htm
2026-05-29T19:18:14.888186+00:00,pahang,bungalow,For Sale,"[FULLY RENOVATED] Banglo Setingkat Indera Mahkota 2, Kuantan",750000.0,"RM 750,000",MYR,5,4,,5705,Kuantan,Pahang,,,,,https://www.mudah.my/fully-renovated-banglo-setingkat-indera-mahkota-2-kuantan-111380063.htm
2026-05-29T19:18:14.587188+00:00,pahang,bungalow,For Sale,"Banglo Link 2 Tingkat Bukit Istana Indera Mahkota 10, Kuantan",950000.0,"RM 950,000",MYR,4,4,,4801,Kuantan,Pahang,,,,,https://www.mudah.my/banglo-link-2-tingkat-bukit-istana-indera-mahkota-10-kuantan-113804083.htm
2026-05-29T18:24:41.227100+00:00,pahang,bungalow,For Sale,[BANGLO BANYAK BILIK & SANGAT LUAS] Banglo Taman Berjaya Permai,395000.0,"RM 395,000",MYR,5,4,,5317,Kuantan,Pahang,[BANGLO BANYAK BILIK & SANGAT LUAS] Banglo Taman Berjaya Permai,,,,https://www.mudah.my/banglo-banyak-bilik-sangat-luas-banglo-taman-berjaya-permai-111130336.htm
2026-05-29T18:24:37.114075+00:00,pahang,bungalow,For Sale,Banglo 1 tingkat tok sira fully furnished sesuai buat homestay,750000.0,"RM 750,000",MYR,5,4,,7041,Kuantan,Pahang,,,,,https://www.mudah.my/banglo-1-tingkat-tok-sira-fully-furnished-sesuai-buat-homestay-113747116.htm
2026-05-29T04:11:18.616040+00:00,pahang,bungalow,For Sale,Rumah banglo 1tingkat taman gau makmur temerloh,420000.0,"RM 420,000",MYR,4,3,,6533,Temerloh,Pahang,,,,,https://www.mudah.my/rumah-banglo-1tingkat-taman-gau-makmur-temerloh-113752357.htm
2026-05-29T04:10:45.011968+00:00,pahang,bungalow,For Sale,Bawah Harga Pasaran Banglo Setingkat  Indera Mahkota 5 IM 5 Kuantan,820000.0,"RM 820,000",MYR,4,3,,8235,Kuantan,Pahang,,,,,https://www.mudah.my/bawah-harga-pasaran-banglo-setingkat-indera-mahkota-5-im-5-kuantan-114846680.htm
2026-05-29T04:09:33.170701+00:00,pahang,bungalow,For Sale,"[Exclusive Design🔥] Banglo Kayu Premium Atas Bukit Pelindung, Kuantan",1800000.0,"RM 1,800,000",MYR,5,5,,18988,Kuantan,Pahang,,,,,https://www.mudah.my/exclusive-design-banglo-kayu-premium-atas-bukit-pelindung-kuantan-113310046.htm
2026-05-29T04:09:31.966695+00:00,pahang,bungalow,For Sale,Kampung Tras Raub Pahang Agriculture Land 48.5 Acres with bungalow,23000000.0,"RM 23,000,000",MYR,1,6,,3883,Raub,Pahang,,,,,https://www.mudah.my/kampung-tras-raub-pahang-agriculture-land-48-5-acres-with-bungalow-113203873.htm
2026-05-29T04:07:53.088376+00:00,pahang,bungalow,For Sale,Rumah Banglo 2 Tingkat Kampung Chegar Medang Untuk Dijual,430000.0,"RM 430,000",MYR,4,3,,3200,Raub,Pahang,,,,,https://www.mudah.my/rumah-banglo-2-tingkat-kampung-chegar-medang-untuk-dijual-114868292.htm
2026-05-29T04:07:51.942372+00:00,pahang,bungalow,For Sale,Cameron Highland Tanah Rata Bungalow,6500000.0,"RM 6,500,000",MYR,18,9,,43338,Tanah Rata,Pahang,,,,,https://www.mudah.my/cameron-highland-tanah-rata-bungalow-97319675.htm
2026-05-29T04:06:33.437121+00:00,pahang,bungalow,For Sale,Belakang Open & Depan Tanah Luas🔥 Banglo 2 Tingkat Bukit Istana,1300000.0,"RM 1,300,000",MYR,7,4,,9849,Kuantan,Pahang,,,,,https://www.mudah.my/belakang-open-depan-tanah-luas-banglo-2-tingkat-bukit-istana-113061310.htm
2026-05-29T04:00:27.624577+00:00,pahang,bungalow,For Sale,Limited Durian Land 2 Sty Bungalow Sale😍 Kpg Tras Raub Pahang！48Acres,23000000.0,"RM 23,000,000",MYR,1,6,,3883,Raub,Pahang,,,,,https://www.mudah.my/limited-durian-land-2-sty-bungalow-sale-kpg-tras-raub-pahang-48acres-114742596.htm
2026-05-29T04:00:26.116569+00:00,pahang,bungalow,For Sale,"Banglo 2 Tingkat BUKIT ISTANA, KUANTAN",1600000.0,"RM 1,600,000",MYR,8,6,,8277,Kuantan,Pahang,,,,,https://www.mudah.my/banglo-2-tingkat-bukit-istana-kuantan-114844895.htm
2026-05-29T04:00:25.221563+00:00,pahang,bungalow,For Sale,"Double Storey Corner Lot Bungalow @ Kubang Buaya, Kuantan",1050000.0,"RM 1,050,000",MYR,5,3,,5704,Kuantan,Pahang,,,,,https://www.mudah.my/double-storey-corner-lot-bungalow-kubang-buaya-kuantan-114750563.htm
2026-05-29T19:02:29.996390+00:00,pahang,condo,For Sale,Palas Horizon Condominium at Brinchang Cameron,372000.0,"RM 372,000",MYR,3,2,,828,Cameron Highlands,Pahang,,,,,https://www.mudah.my/palas-horizon-condominium-at-brinchang-cameron-113134634.htm
2026-05-29T18:58:59.526943+00:00,pahang,condo,For Sale,Kuantan Tembeling Resort Condo – For Sale,328000.0,"RM 328,000",MYR,2,2,,1027,Kuantan,Pahang,"Jalan Padang Golf, Off Jalan Telok Cempedak, 25050 Kuantan, Pahang",,,,https://www.mudah.my/kuantan-tembeling-resort-condo-for-sale-113701907.htm
2026-05-29T18:57:18.585415+00:00,pahang,condo,For Sale,"Seaview Sea Crestz Condo di Tanjung Lumpur, Kuantan BOOKING SEGERA",450000.0,"RM 450,000",MYR,3,2,,850,Kuantan,Pahang,"Jalan Kampung Tanjung Lumpur, Tanjung Lumpur, 26060 Kuantan, Pahang",,,,https://www.mudah.my/seaview-sea-crestz-condo-di-tanjung-lumpur-kuantan-booking-segera-114487734.htm
2026-05-29T18:55:13.259174+00:00,pahang,condo,For Sale,Kuantan💥[SEAVIEW]New Latest Condo Launch 2024✨️5min to Bandar Kuantan,494900.0,"RM 494,900",MYR,3,2,,850,Kuantan,Pahang,"Jalan Kampung Tanjung Lumpur, 26060 Kuantan, Pahang",,,,https://www.mudah.my/kuantan-seaview-new-latest-condo-launch-2024-5min-to-bandar-kuantan-107127713.htm
2026-05-29T18:55:11.834981+00:00,pahang,condo,For Sale,Classic Condominium Bukit Pelindung Untuk Di Jual,250000.0,"RM 250,000",MYR,3,2,,1400,Kuantan,Pahang,,,,,https://www.mudah.my/classic-condominium-bukit-pelindung-untuk-di-jual-113991094.htm
2026-05-29T18:48:39.685532+00:00,pahang,condo,For Sale,Balcony Level 3 Kondominium Sejahtera Kuantan,400000.0,"RM 400,000",MYR,3,3,,1410,Kuantan,Pahang,"Jalan Teluk Sisek, 25000 Kuantan, Pahang",,,,https://www.mudah.my/balcony-level-3-kondominium-sejahtera-kuantan-110566451.htm
2026-05-29T18:47:06.774511+00:00,pahang,condo,For Sale,Condo Tembeling resort kuantan (privacy area),260000.0,"RM 260,000",MYR,1,1,,767,Kuantan,Pahang,"Jalan Padang Golf, Off Jalan Telok Cempedak, 25050 Kuantan, Pahang",,,,https://www.mudah.my/condo-tembeling-resort-kuantan-privacy-area-114548252.htm
2026-05-29T18:43:24.872480+00:00,pahang,condo,For Sale,Genting Mountain view condominium,390000.0,"RM 390,000",MYR,1,1,,550,Genting Highlands,Pahang,"Jalan Meranti, 69000 Genting Highlands, Pahang",,,,https://www.mudah.my/genting-mountain-view-condominium-114622567.htm
2026-05-29T18:39:28.426991+00:00,pahang,condo,For Sale,Cameron Highland Condo Below market /1k booking / 💯% full loan,353000.0,"RM 353,000",MYR,1,1,,624,Tanah Rata,Pahang,"Jalan Sungai Ruil, Off Jalan Besar, 39000 Tanah Rata, Pahang",,,,https://www.mudah.my/cameron-highland-condo-below-market-1k-booking-full-loan-114706200.htm
2026-05-29T18:38:25.379597+00:00,pahang,condo,For Sale,Low Density Balcony Kondominium Sejahtera,438000.0,"RM 438,000",MYR,3,3,,1410,Kuantan,Pahang,"Jalan Teluk Sisek, 25000 Kuantan, Pahang",,,,https://www.mudah.my/low-density-balcony-kondominium-sejahtera-105364268.htm
2026-05-29T18:38:18.851536+00:00,pahang,condo,For Sale,Centrum FULL LOAN Cameron Highland Pahang New Condo for Sale Centrum,412000.0,"RM 412,000",MYR,2,1,,595,Cameron Highlands,Pahang,,,,,https://www.mudah.my/centrum-full-loan-cameron-highland-pahang-new-condo-for-sale-centrum-109715937.htm
2026-05-29T18:36:23.393098+00:00,pahang,condo,For Sale,"Full Loan Airbnb, Palas Horizon Condo at Cameron, Brincang, Cameron",379000.0,"RM 379,000",MYR,3,2,,828,Brinchang,Pahang,,,,,https://www.mudah.my/full-loan-airbnb-palas-horizon-condo-at-cameron-brincang-cameron-110488141.htm
2026-05-29T18:32:01.375152+00:00,pahang,condo,For Sale,Balcony Level 2 Kondominium Sejahtera Kuantan,438000.0,"RM 438,000",MYR,3,3,,1410,Kuantan,Pahang,"Jalan Teluk Sisek, 25000 Kuantan, Pahang",,,,https://www.mudah.my/balcony-level-2-kondominium-sejahtera-kuantan-112899466.htm
2026-05-29T18:23:07.101974+00:00,pahang,condo,For Sale,Condo Walking distance to Kea Farm,268000.0,"RM 268,000",MYR,1,1,,550,Cameron Highlands,Pahang,"Jalan Aranda Nova, 39000 Cameron Highlands, Pahang",,,,https://www.mudah.my/condo-walking-distance-to-kea-farm-110167941.htm
2026-05-29T18:23:06.124966+00:00,pahang,condo,For Sale,Nice View Reno Windmill Upon Hills Condo Balcony Genting Highlands,750000.0,"RM 750,000",MYR,2,2,,818,Genting Highlands,Pahang,"Jalan Permai, Genting Permai Avenue, 69000 Genting Highlands, Pahang",,,,https://www.mudah.my/nice-view-reno-windmill-upon-hills-condo-balcony-genting-highlands-114757937.htm
2026-05-29T18:23:05.366966+00:00,pahang,condo,For Sale,Brinchang MacDonald Centrum Condominium Cameron Highlands,382000.0,"RM 382,000",MYR,2,1,,595,Brinchang,Pahang,"Off Jalan Besar, 39100 Brinchang, Pahang",,,,https://www.mudah.my/brinchang-macdonald-centrum-condominium-cameron-highlands-110229848.htm
2026-05-29T18:23:03.860954+00:00,pahang,condo,For Sale,"Condo Mahkota  Valley Suit, Indera Mahkota 9 , Kuantan  – For Sale",209000.0,"RM 209,000",MYR,2,1,,46285,Kuantan,Pahang,"Jalan IM 9/2, Bandar Indera Mahkota, 25200 Kuantan, Pahang",,,,https://www.mudah.my/condo-mahkota-valley-suit-indera-mahkota-9-kuantan-for-sale-114788738.htm
2026-05-29T18:23:02.598951+00:00,pahang,condo,For Sale,Kondo Sejahtera Low floor Freehold 3 bedrooms,420000.0,"RM 420,000",MYR,3,3,,1600,Kuantan,Pahang,"Jalan Teluk Sisek, 25000 Kuantan, Pahang",,,,https://www.mudah.my/kondo-sejahtera-low-floor-freehold-3-bedrooms-111069720.htm
2026-05-29T18:23:01.296939+00:00,pahang,condo,For Sale,Awana Condo for Sales,1100000.0,"RM 1,100,000",MYR,1,1,,850,Bentong,Pahang,,,,,https://www.mudah.my/awana-condo-for-sales-114802071.htm
2026-05-29T18:22:59.461929+00:00,pahang,condo,For Sale,Kuantan condo for sale high demand,210000.0,"RM 210,000",MYR,2,1,,483,Kuantan,Pahang,"Jalan IM 9/2, Bandar Indera Mahkota, 25200 Kuantan, Pahang",,,,https://www.mudah.my/kuantan-condo-for-sale-high-demand-114144711.htm
2026-05-29T18:22:58.759470+00:00,pahang,condo,For Sale,Kuantan Tembeling Resort Condo – For Sale,620000.0,"RM 620,000",MYR,3,2,,1417,Kuantan,Pahang,"Jalan Padang Golf, Off Jalan Telok Cempedak, 25050 Kuantan, Pahang",,,,https://www.mudah.my/kuantan-tembeling-resort-condo-for-sale-113702225.htm
2026-05-29T18:22:50.173927+00:00,pahang,condo,For Sale,Kuantan Tembeling Resort Condominium  ( Fully Furnished ) FIRST FLOW,360000.0,"RM 360,000",MYR,2,2,,1027,Kuantan,Pahang,"Jalan Padang Golf, Off Jalan Telok Cempedak, 25050 Kuantan, Pahang",,,,https://www.mudah.my/kuantan-tembeling-resort-condominium-fully-furnished-first-flow-114763199.htm
2026-05-29T05:32:15.290781+00:00,pahang,condo,For Sale,Condominium For Sale - Grand Ion Delemen @ Genting Highland,350000.0,"RM 350,000",MYR,1,1,,380,Genting Highlands,Pahang,"Jalan Ion Delemen, 69000 Genting Highlands, Pahang",,,,https://www.mudah.my/condominium-for-sale-grand-ion-delemen-genting-highland-114453371.htm
2026-05-29T04:43:33.858092+00:00,pahang,condo,For Sale,Centrum Iris Condominium @ Brinchang Cameron Highlands,407000.0,"RM 407,000",MYR,2,1,,595,Cameron Highlands,Pahang,,,,,https://www.mudah.my/centrum-iris-condominium-brinchang-cameron-highlands-113285221.htm
2026-05-29T04:43:33.474083+00:00,pahang,condo,For Sale,Condo Tembeling Kuantan Resort ‼️,270000.0,"RM 270,000",MYR,1,1,,767,Kuantan,Pahang,"Jalan Padang Golf, Off Jalan Telok Cempedak, 25050 Kuantan, Pahang",,,,https://www.mudah.my/condo-tembeling-kuantan-resort-114501222.htm
2026-05-29T04:43:33.213080+00:00,pahang,condo,For Sale,Swiss Garden Residence Kuantan Condo for sale,280000.0,"RM 280,000",MYR,1,1,,490,Kuantan,Pahang,"Jalan Kuantan-Kemaman, Kampung Sungai Karang Pantai, 26100 Kuantan, Pahang",,,,https://www.mudah.my/swiss-garden-residence-kuantan-condo-for-sale-113715060.htm
2026-05-29T04:42:16.872844+00:00,pahang,condo,For Sale,Windmill Upon Hills Genting Highlands Fully Furnished Condo For Sell,700000.0,"RM 700,000",MYR,2,2,,783,Genting Highlands,Pahang,"Jalan Permai, Genting Permai Avenue, 69000 Genting Highlands, Pahang",,,,https://www.mudah.my/windmill-upon-hills-genting-highlands-fully-furnished-condo-for-sell-114660651.htm
2026-05-29T04:42:16.366841+00:00,pahang,condo,For Sale,Fully furnished condo at Barrington Sq Cameron Higho,388000.0,"RM 388,000",MYR,2,2,,743,Tanah Rata,Pahang,"Jalan Sungai Ruil, Off Jalan Besar, 39000 Tanah Rata, Pahang",,,,https://www.mudah.my/fully-furnished-condo-at-barrington-sq-cameron-higho-99631545.htm
2026-05-29T19:16:24.386271+00:00,pahang,double-storey,For Sale,‼️For Sale–Double Storey Terrace House‼️,350000.0,"RM 350,000",MYR,4,3,,1432,Kuantan,Pahang,,,,,https://www.mudah.my/for-sale-double-storey-terrace-house-114471859.htm
2026-05-29T19:14:19.142286+00:00,pahang,double-storey,For Sale,Below market Rm100k+ Double storey Semi D New renovation Nice house,588000.0,"RM 588,000",MYR,5,4,,3164,Kuantan,Pahang,,,,,https://www.mudah.my/below-market-rm100k-double-storey-semi-d-new-renovation-nice-house-114451129.htm
2026-05-29T19:14:16.962277+00:00,pahang,double-storey,For Sale,Double Storey House At Air Putih Area Behind Alliance Bank & Ten Ten,500000.0,"RM 500,000",MYR,4,3,,1647,Kuantan,Pahang,,,,,https://www.mudah.my/double-storey-house-at-air-putih-area-behind-alliance-bank-ten-ten-112986604.htm
2026-05-29T19:09:34.928267+00:00,pahang,double-storey,For Sale,"For Sale : Double Storey Semi-D House in Bukit Setongkol @ Hj Junid,",650000.0,"RM 650,000",MYR,4,3,,5000,Kuantan,Pahang,,,,,https://www.mudah.my/for-sale-double-storey-semi-d-house-in-bukit-setongkol-hj-junid-112832065.htm
2026-05-29T19:04:39.944201+00:00,pahang,double-storey,For Sale,Seri Setali Kuantan Double Storey Terrace NEW HOUSE PRICE BELOW MARKET,380000.0,"RM 380,000",MYR,5,4,,1440,Kuantan,Pahang,,,,,https://www.mudah.my/seri-setali-kuantan-double-storey-terrace-new-house-price-below-market-113867673.htm
2026-05-29T19:02:30.179358+00:00,pahang,double-storey,For Sale,"Double Storey Corner House for Sale – Lorong Galing Air Putih, Kuantan",600000.0,"RM 600,000",MYR,5,3,,3380,Kuantan,Pahang,,,,,https://www.mudah.my/double-storey-corner-house-for-sale-lorong-galing-air-putih-kuantan-114093237.htm
2026-05-29T19:00:18.258674+00:00,pahang,double-storey,For Sale,"Indera mahkota 2, Double storey house for sale nice condition.",380000.0,"RM 380,000",MYR,4,3,,1540,Kuantan,Pahang,,,,,https://www.mudah.my/indera-mahkota-2-double-storey-house-for-sale-nice-condition-108223839.htm
2026-05-29T18:57:22.998439+00:00,pahang,double-storey,For Sale,Double Storey Terrace House for Sale – Lorong Seri Kuantan,460000.0,"RM 460,000",MYR,4,3,,1765,Kuantan,Pahang,,,,,https://www.mudah.my/double-storey-terrace-house-for-sale-lorong-seri-kuantan-114093141.htm
